Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Unnamed: 12
EMP1340,Bob,Williams,,DevOps-California,Active,2020-07-19,$80596.18,bob.williams@example.com,-2146147682,Good,False,
EMP1361,Grace,Smith,35.0,Finance-Texas,Active,2020-07-20,$68111.69,grace.smith@example.com,-6404120910,Poor,False,
EMP1882,David,Williams,40.0,DevOps-Nevada,Active,2021-07-20,$53714.83,david.williams@example.com,-5539354357,Excellent,True,
EMP1638,Frank,Johnson,35.0,Admin-Illinois,Active,2022-07-20,$115079.97,frank.johnson@example.com,-5823133483,Excellent,True,
EMP1063,Charlie,Smith,25.0,HR-Illinois,Pending,2023-07-20,$93348.26,charlie.smith@example.com,-1255213759,Poor,False,
EMP1364,Bob,Davis,30.0,HR-California,Inactive,2022-07-21,$104898.90,bob.davis@example.com,-1366572239,Excellent,True,
EMP1127,Frank,Smith,35.0,Sales-Illinois,Inactive,2022-07-21,$115299.66,frank.smith@example.com,-9203880652,Good,True,
EMP1642,Heidi,Garcia,25.0,HR-Texas,Inactive,2023-07-21,$105205.92,heidi.garcia@example.com,-5557469659,Poor,False,
EMP1566,Eva,Johnson,30.0,Sales-Florida,Active,2023-07-21,$99324.03,eva.johnson@example.com,-9690515025,Excellent,False,
EMP1359,Grace,Williams,,Cloud Tech-California,Pending,2024-07-21,$87583.42,grace.williams@example.com,-920981959,Good,False,
EMP1917,Eva,Brown,25.0,Admin-California,Inactive,2022-07-22,$116934.97,eva.brown@example.com,-1954196663,Good,True,
EMP1806,Bob,Garcia,40.0,Sales-New York,Active,2024-07-22,$106164.53,bob.garcia@example.com,-7563353573,Good,False,
EMP1531,Heidi,Garcia,35.0,HR-Florida,Active,2020-07-23,$106922.49,heidi.garcia@example.com,-8811616201,Excellent,True,
EMP1394,Heidi,Williams,25.0,Cloud Tech-New York,Inactive,2022-07-23,$50047.32,heidi.williams@example.com,-2407875417,Good,False,
EMP1330,Eva,Smith,,HR-Texas,Pending,2024-07-23,$98850.14,eva.smith@example.com,-4955112746,Poor,False,
EMP1130,Frank,Brown,25.0,Finance-Texas,Pending,2022-07-24,$51074.33,frank.brown@example.com,-7303379336,Excellent,True,
EMP1424,Eva,Garcia,35.0,HR-Texas,Pending,2022-07-24,$50557.84,eva.garcia@example.com,-104159148,Average,True,
EMP1256,Grace,Davis,,Finance-New York,Active,2024-07-24,$72920.51,grace.davis@example.com,-9097283214,Excellent,True,
EMP1088,Grace,Brown,40.0,Cloud Tech-Florida,Inactive,2023-07-25,$112410.25,grace.brown@example.com,-4818139889,Good,True,
EMP1115,Eva,Brown,30.0,Sales-Florida,Pending,2024-07-25,$84420.81,eva.brown@example.com,-5190361331,Average,False,
EMP1530,Bob,Smith,,Cloud Tech-Nevada,Pending,2020-07-26,$113334.56,bob.smith@example.com,-3878753576,Excellent,False,
EMP1468,Charlie,Jones,,Finance-New York,Active,2020-07-26,$73176.62,charlie.jones@example.com,-6018648768,Excellent,False,
EMP1039,Eva,Williams,40.0,HR-Texas,Active,2022-07-27,$93481.15,eva.williams@example.com,-8147617421,Poor,False,
EMP1143,Eva,Garcia,30.0,Sales-California,Active,2023-07-27,$63309.24,eva.garcia@example.com,-1214785389,Good,False,
EMP1189,David,Miller,35.0,HR-Nevada,Pending,2024-07-27,$60338.29,david.miller@example.com,-7347156626,Excellent,False,
EMP1354,Heidi,Garcia,,Admin-California,Inactive,2021-07-28,$107154.62,heidi.garcia@example.com,-4630600024,Average,True,
EMP1891,Charlie,Davis,25.0,DevOps-Illinois,Active,2021-07-28,$59555.10,charlie.davis@example.com,-4216309000,Good,True,
EMP1681,Bob,Jones,30.0,Admin-California,Active,2023-07-28,$81874.01,bob.jones@example.com,-9775396736,Good,True,
EMP1309,Alice,Miller,30.0,Sales-California,Active,2024-07-28,$114147.79,alice.miller@example.com,-3135030586,Excellent,False,
EMP1385,David,Garcia,25.0,Sales-California,Pending,2021-07-29,$91780.04,david.garcia@example.com,-40104144,Poor,True,
EMP1499,Eva,Brown,35.0,Finance-Florida,Inactive,2022-07-29,$67639.91,eva.brown@example.com,-4913421387,Excellent,True,
EMP1430,Bob,Smith,,Cloud Tech-Illinois,Active,2023-07-29,$107397.40,bob.smith@example.com,-6202232882,Poor,False,
EMP1841,Grace,Garcia,30.0,DevOps-Florida,Pending,2023-07-29,$61709.83,grace.garcia@example.com,-7340433699,Good,True,
EMP1784,David,Johnson,25.0,DevOps-New York,Pending,2021-07-30,$67809.23,david.johnson@example.com,-4837441714,Excellent,False,
EMP1273,Heidi,Garcia,,Finance-California,Active,2022-07-30,$113848.69,heidi.garcia@example.com,-8433567085,Excellent,True,
EMP1669,Alice,Davis,25.0,Finance-Illinois,Active,2020-07-31,$68371.66,alice.davis@example.com,-2822700933,Poor,False,
EMP1186,Grace,Johnson,25.0,HR-New York,Pending,2022-07-31,$108241.81,grace.johnson@example.com,-171302320,Excellent,True,
EMP1949,Frank,Jones,35.0,DevOps-California,Active,2024-07-31,$80935.65,frank.jones@example.com,-1455937660,Excellent,False,
EMP1544,David,Smith,,DevOps-Florida,Inactive,2024-07-31,$66450.00,david.smith@example.com,-287675480,Average,True,
EMP1404,Grace,Garcia,35.0,Admin-New York,Inactive,2023-08-13,$55897.41,grace.garcia@example.com,-9073710093,Poor,False,
EMP1573,David,Johnson,,Sales-Florida,Pending,2024-08-13,$102649.36,david.johnson@example.com,-2324412335,Poor,False,
EMP1844,Eva,Jones,30.0,Sales-Florida,Active,2021-08-14,$114905.58,eva.jones@example.com,-5562965753,Poor,False,
EMP1257,Frank,Miller,30.0,Admin-Florida,Pending,2022-08-14,$84913.18,frank.miller@example.com,-2850676250,Average,True,
EMP1282,Heidi,Miller,30.0,HR-California,Inactive,2023-08-15,$54141.38,heidi.miller@example.com,-6880294239,Average,False,
EMP1596,Eva,Jones,40.0,Sales-Texas,Active,2023-08-15,$92463.94,eva.jones@example.com,-2447951329,Average,True,
EMP1995,Bob,Jones,30.0,Finance-California,Inactive,2023-08-16,$61240.90,bob.jones@example.com,-2007843613,Poor,True,
EMP1579,David,Johnson,,DevOps-Nevada,Inactive,2023-08-17,$107172.80,david.johnson@example.com,-7303461561,Excellent,True,
EMP1192,Frank,Smith,35.0,Admin-Florida,Active,2022-08-18,$80954.56,frank.smith@example.com,-4746897151,Good,False,
EMP1720,Bob,Johnson,35.0,Finance-New York,Inactive,2024-08-18,$112931.69,bob.johnson@example.com,-878057214,Poor,False,
EMP1763,Heidi,Johnson,40.0,Cloud Tech-Nevada,Pending,2020-08-19,$62584.00,heidi.johnson@example.com,-8362536666,Good,False,
EMP1101,Heidi,Johnson,25.0,Cloud Tech-Illinois,Inactive,2022-08-19,$83509.99,heidi.johnson@example.com,-4653984027,Average,False,
EMP2015,David,Miller,30.0,HR-California,Active,2023-08-19,,david.miller@example.com,-3546212759,Good,True,
EMP1899,David,Williams,30.0,HR-California,Active,2023-08-19,,david.williams@example.com,-6855078966,Excellent,True,
EMP1586,Eva,Miller,30.0,HR-Nevada,Pending,2023-08-19,$76119.14,eva.miller@example.com,-740177508,Good,False,
EMP1610,Bob,Jones,30.0,Finance-California,Pending,2020-08-20,$83706.17,bob.jones@example.com,-7150968831,Average,False,
EMP1906,David,Johnson,30.0,HR-New York,Pending,2020-08-20,$95432.69,david.johnson@example.com,-2198041846,Excellent,True,
EMP1431,Alice,Miller,40.0,DevOps-New York,Active,2021-08-20,$68269.37,alice.miller@example.com,-7744197545,Excellent,False,
EMP1686,Alice,Miller,35.0,Finance-Texas,Pending,2022-08-20,$62712.26,alice.miller@example.com,-2683230357,Average,False,
EMP1759,Alice,Davis,,Cloud Tech-Florida,Inactive,2024-08-20,$111443.69,alice.davis@example.com,-1309810795,Poor,True,
EMP1288,David,Smith,30.0,Sales-Nevada,Inactive,2024-08-20,$79939.23,david.smith@example.com,-8105955183,Excellent,True,
EMP1534,Eva,Williams,25.0,HR-California,Active,2020-08-21,$78054.43,eva.williams@example.com,-4485959223,Poor,True,
EMP1180,Heidi,Jones,40.0,HR-New York,Pending,2020-08-21,$74162.10,heidi.jones@example.com,-7150997682,Excellent,False,
EMP1785,Eva,Smith,,Sales-California,Active,2020-08-21,$98008.51,eva.smith@example.com,-8102131250,Average,False,
EMP1100,Charlie,Davis,35.0,Cloud Tech-Texas,Pending,2021-08-21,$98819.22,charlie.davis@example.com,-794200748,Good,False,
EMP1114,Alice,Davis,35.0,Sales-Texas,Active,2022-08-21,$86327.47,alice.davis@example.com,-3046875062,Average,False,
EMP1396,Frank,Garcia,35.0,Cloud Tech-California,Pending,2023-08-21,$61586.76,frank.garcia@example.com,-745106633,Excellent,False,
EMP1870,Heidi,Jones,,Cloud Tech-New York,Pending,2023-08-21,$59137.64,heidi.jones@example.com,-3324260507,Good,False,
EMP1535,Eva,Miller,40.0,DevOps-Florida,Inactive,2023-08-21,$112028.67,eva.miller@example.com,-8395894772,Excellent,False,
EMP1320,Frank,Garcia,35.0,Finance-Florida,Pending,2023-08-21,$75148.17,frank.garcia@example.com,-5950342810,Average,False,
EMP1109,Eva,Davis,,DevOps-New York,Inactive,2020-08-23,$88119.37,eva.davis@example.com,-4793036148,Good,True,
EMP1135,Eva,Jones,25.0,Cloud Tech-California,Active,2021-08-23,$75092.43,eva.jones@example.com,-1534735527,Excellent,True,
EMP1614,Eva,Miller,25.0,Admin-Florida,Pending,2022-08-23,$110711.17,eva.miller@example.com,-687616480,Excellent,True,
EMP1236,Charlie,Miller,,HR-Florida,Inactive,2023-08-23,$69508.28,charlie.miller@example.com,-2087510292,Good,False,
EMP1972,Bob,Smith,,Finance-Florida,Active,2021-08-24,$96346.53,bob.smith@example.com,-7876553006,Average,True,
EMP1420,Alice,Johnson,25.0,Cloud Tech-New York,Active,2022-08-24,$75478.35,alice.johnson@example.com,-6128758574,Excellent,False,
EMP1599,Alice,Miller,,HR-Illinois,Pending,2022-08-24,$95773.57,alice.miller@example.com,-7277382645,Excellent,False,
EMP1559,Eva,Miller,35.0,DevOps-New York,Pending,2023-08-24,$118262.56,eva.miller@example.com,-2035713431,Average,True,
EMP1089,Charlie,Johnson,40.0,Admin-Nevada,Pending,2023-08-25,$68905.77,charlie.johnson@example.com,-9837801819,Average,False,
EMP1465,David,Davis,30.0,Finance-Texas,Active,2021-08-26,$51405.46,david.davis@example.com,-4967066702,Average,True,
EMP1215,Frank,Jones,30.0,Admin-Texas,Inactive,2024-08-26,$83071.85,frank.jones@example.com,-6025643470,Poor,False,
EMP1637,Bob,Davis,25.0,Sales-California,Pending,2024-08-26,$89137.97,bob.davis@example.com,-8772216416,Average,False,
EMP1989,Heidi,Garcia,40.0,Admin-California,Active,2023-08-27,$107661.73,heidi.garcia@example.com,-7016934291,Excellent,True,
EMP1502,Frank,Jones,35.0,HR-Nevada,Pending,2023-08-27,$70915.38,frank.jones@example.com,-1176741240,Excellent,True,
EMP1970,Charlie,Garcia,25.0,Cloud Tech-Nevada,Active,2024-08-27,$54776.01,charlie.garcia@example.com,-8837505660,Poor,False,
EMP1122,Grace,Johnson,25.0,Admin-Texas,Inactive,2020-08-28,$95339.68,grace.johnson@example.com,-9915078592,Poor,True,
EMP1292,Grace,Smith,,DevOps-California,Pending,2020-08-28,$94709.79,grace.smith@example.com,-3652717271,Excellent,False,
EMP1363,Charlie,Johnson,35.0,Cloud Tech-Florida,Active,2021-08-28,$79118.28,charlie.johnson@example.com,-7536170616,Poor,True,
EMP1699,Charlie,Williams,25.0,Sales-New York,Inactive,2021-08-28,$107359.30,charlie.williams@example.com,-4510173972,Excellent,False,
EMP1728,Heidi,Jones,,Admin-Florida,Inactive,2023-08-28,$89993.15,heidi.jones@example.com,-1571840907,Average,True,
EMP1495,Frank,Davis,35.0,Admin-California,Pending,2024-08-28,$98219.54,frank.davis@example.com,-9413475097,Good,True,
EMP1069,Heidi,Miller,,DevOps-Illinois,Inactive,2024-08-28,$113479.83,heidi.miller@example.com,-4892673898,Good,False,
EMP1212,Charlie,Jones,35.0,Finance-Illinois,Active,2024-08-28,$80623.08,charlie.jones@example.com,-5671649327,Excellent,True,
EMP1665,Charlie,Jones,35.0,Admin-California,Inactive,2023-08-30,$70394.94,charlie.jones@example.com,-7955633184,Excellent,False,
EMP1281,Charlie,Brown,25.0,Sales-New York,Inactive,2023-08-30,$115452.25,charlie.brown@example.com,-8485571616,Poor,False,
EMP1628,Frank,Davis,40.0,DevOps-New York,Pending,2020-08-31,$102346.99,frank.davis@example.com,-8810798333,Excellent,True,
EMP1545,Heidi,Garcia,25.0,Finance-Florida,Inactive,2020-08-31,$118646.95,heidi.garcia@example.com,-3866675484,Average,False,
EMP1336,Alice,Jones,30.0,Admin-Nevada,Pending,2022-08-31,$68976.65,alice.jones@example.com,-1663651558,Poor,True,
EMP1111,Eva,Davis,40.0,Cloud Tech-Florida,Pending,2021-09-14,$98981.36,eva.davis@example.com,-9212493842,Good,True,
EMP1106,Bob,Miller,30.0,DevOps-New York,Inactive,2023-09-14,$55683.12,bob.miller@example.com,-8071569561,Poor,True,
EMP1659,Charlie,Johnson,25.0,Admin-California,Inactive,2024-09-14,$94090.35,charlie.johnson@example.com,-8739592322,Good,False,
EMP1918,Charlie,Brown,,HR-New York,Active,2024-09-14,$99567.78,charlie.brown@example.com,-5057303626,Good,True,
EMP1449,Alice,Miller,30.0,Sales-Florida,Inactive,2024-09-14,$119407.93,alice.miller@example.com,-8469081973,Excellent,True,
EMP1082,David,Jones,25.0,Sales-New York,Active,2020-09-15,$83149.27,david.jones@example.com,-8215454469,Poor,True,
EMP1165,Bob,Smith,35.0,Sales-New York,Active,2020-09-15,$69251.12,bob.smith@example.com,-4841376814,Poor,True,
EMP1230,Eva,Miller,35.0,Cloud Tech-Texas,Inactive,2023-09-15,$70694.80,eva.miller@example.com,-3013674925,Average,True,
EMP1864,David,Brown,30.0,Sales-Texas,Inactive,2023-09-15,$63370.22,david.brown@example.com,-3597371121,Excellent,False,
EMP1878,Eva,Jones,40.0,DevOps-Florida,Pending,2020-09-16,$64431.22,eva.jones@example.com,-1205464753,Poor,False,
EMP1734,Eva,Johnson,25.0,HR-Nevada,Active,2021-09-16,$81504.31,eva.johnson@example.com,-3929578670,Excellent,False,
EMP1070,Charlie,Johnson,40.0,Finance-California,Active,2024-09-16,$94636.30,charlie.johnson@example.com,-7563410855,Poor,False,
EMP1470,Bob,Jones,25.0,Finance-Illinois,Pending,2024-09-16,$84366.38,bob.jones@example.com,-4138459608,Excellent,False,
EMP1824,Charlie,Garcia,30.0,Sales-Florida,Inactive,2024-09-16,$79206.48,charlie.garcia@example.com,-3228556607,Good,False,
EMP1627,Heidi,Miller,30.0,HR-Illinois,Pending,2022-09-17,$67764.44,heidi.miller@example.com,-3506158147,Poor,False,
EMP1986,Grace,Brown,30.0,Finance-Nevada,Active,2024-09-17,$109523.40,grace.brown@example.com,-849378305,Poor,True,
EMP1500,Grace,Davis,,Cloud Tech-Texas,Pending,2023-09-18,$117653.98,grace.davis@example.com,-2090883069,Good,True,
EMP1925,Bob,Williams,35.0,Cloud Tech-Florida,Pending,2024-09-18,$65425.54,bob.williams@example.com,-5975954507,Poor,True,
EMP1962,Heidi,Miller,,DevOps-California,Pending,2024-09-18,$81076.91,heidi.miller@example.com,-8490793883,Poor,False,
EMP1863,Bob,Johnson,35.0,Sales-California,Active,2024-09-18,$82174.75,bob.johnson@example.com,-7730626041,Excellent,False,
EMP1021,Bob,Jones,40.0,Cloud Tech-Illinois,Active,2020-09-19,$96182.56,bob.jones@example.com,-5990048963,Good,False,
EMP1814,Frank,Brown,,DevOps-New York,Active,2023-09-19,$96872.36,frank.brown@example.com,-4324006156,Poor,False,
EMP1018,Charlie,Garcia,,Cloud Tech-Nevada,Inactive,2024-09-19,$94726.46,charlie.garcia@example.com,-2044397358,Excellent,False,
EMP1572,Grace,Smith,25.0,HR-New York,Active,2023-09-20,$73231.85,grace.smith@example.com,-142576269,Poor,False,
EMP1183,Alice,Williams,40.0,DevOps-Florida,Active,2020-09-21,$76614.52,alice.williams@example.com,-6303975244,Good,True,
EMP1076,David,Brown,40.0,Admin-California,Inactive,2022-09-21,$52031.74,david.brown@example.com,-1589357125,Good,True,
EMP2011,David,Jones,40.0,Admin-California,Inactive,2022-09-21,$52031.74,david.jones@example.com,-6511893939,Excellent,True,
EMP1704,Charlie,Jones,30.0,Cloud Tech-New York,Active,2022-09-21,$63413.16,charlie.jones@example.com,-5146074554,Good,True,
EMP1514,Charlie,Johnson,,Admin-Florida,Active,2020-09-22,$93013.58,charlie.johnson@example.com,-4735047638,Average,True,
EMP1159,Charlie,Brown,,Cloud Tech-California,Active,2020-09-23,$87815.08,charlie.brown@example.com,-1286716322,Average,True,
EMP1951,Charlie,Brown,30.0,HR-New York,Active,2020-09-23,$118677.67,charlie.brown@example.com,-5100462775,Excellent,False,
EMP1438,Charlie,Davis,25.0,Cloud Tech-Texas,Active,2020-09-24,$63869.31,charlie.davis@example.com,-9961002310,Good,False,
EMP1144,Charlie,Garcia,25.0,DevOps-Nevada,Active,2021-09-24,$105202.73,charlie.garcia@example.com,-7895677664,Excellent,True,
EMP1204,Grace,Brown,,HR-Texas,Inactive,2021-09-24,$62618.40,grace.brown@example.com,-7912141613,Excellent,False,
EMP1994,David,Brown,30.0,DevOps-Nevada,Inactive,2024-09-24,$80477.21,david.brown@example.com,-3774604066,Good,False,
EMP1520,Grace,Garcia,25.0,Admin-New York,Pending,2020-09-25,$64783.32,grace.garcia@example.com,-3041662410,Average,False,
EMP1208,Eva,Miller,40.0,Admin-Illinois,Active,2021-09-25,$117591.76,eva.miller@example.com,-5356690550,Good,False,
EMP1202,Grace,Davis,30.0,Sales-Nevada,Active,2021-09-26,$89124.54,grace.davis@example.com,-2252237280,Excellent,True,
EMP1407,Bob,Garcia,,Cloud Tech-California,Inactive,2020-09-27,$77078.68,bob.garcia@example.com,-4589714801,Average,True,
EMP1298,Bob,Jones,,Finance-Texas,Inactive,2020-09-27,$85927.35,bob.jones@example.com,-4572308480,Good,False,
EMP1326,Frank,Williams,30.0,Admin-Nevada,Pending,2022-09-27,$62883.34,frank.williams@example.com,-3322889856,Average,False,
EMP1048,Alice,Miller,35.0,Admin-Nevada,Active,2023-09-27,$57195.55,alice.miller@example.com,-6831472759,Excellent,False,
EMP1923,Frank,Davis,35.0,Finance-California,Pending,2023-09-27,$60295.84,frank.davis@example.com,-5534820127,Good,False,
EMP1345,Eva,Davis,40.0,HR-California,Active,2020-09-28,$56110.81,eva.davis@example.com,-7279103367,Good,False,
EMP1866,David,Jones,25.0,DevOps-Illinois,Active,2022-09-28,$77213.73,david.jones@example.com,-5816704685,Good,False,
EMP1868,Alice,Davis,40.0,Cloud Tech-New York,Pending,2023-09-28,$86618.37,alice.davis@example.com,-1021923784,Average,False,
EMP1802,Eva,Smith,,Admin-New York,Active,2021-09-29,$92928.40,eva.smith@example.com,-6627051156,Poor,True,
EMP1491,Frank,Jones,25.0,Sales-New York,Active,2021-09-29,$99669.86,frank.jones@example.com,-6652683414,Average,False,
EMP1291,Eva,Williams,35.0,DevOps-New York,Active,2023-09-29,$58275.74,eva.williams@example.com,-3735439626,Good,False,
EMP1853,Bob,Williams,40.0,HR-Florida,Pending,2023-09-29,$103891.64,bob.williams@example.com,-2114716559,Good,True,
EMP1413,Bob,Smith,35.0,DevOps-Florida,Pending,2024-09-29,$66704.62,bob.smith@example.com,-2474140702,Poor,True,
EMP1756,David,Johnson,25.0,Admin-Florida,Pending,2022-09-30,$98150.39,david.johnson@example.com,-9848228500,Good,True,
EMP1151,Heidi,Williams,35.0,DevOps-Florida,Active,2020-10-13,$53174.28,heidi.williams@example.com,-1536637779,Average,True,
EMP1339,Grace,Brown,,HR-Florida,Pending,2020-10-13,$105334.87,grace.brown@example.com,-7303064420,Average,False,
EMP1075,Heidi,Johnson,25.0,HR-California,Inactive,2024-10-13,$112414.91,heidi.johnson@example.com,-9354492682,Good,False,
EMP1140,Eva,Garcia,40.0,HR-New York,Inactive,2024-10-13,$83824.56,eva.garcia@example.com,-7872558776,Poor,False,
EMP1376,Charlie,Brown,,Admin-Florida,Inactive,2020-10-14,$63096.90,charlie.brown@example.com,-5381649382,Average,False,
EMP1214,Grace,Williams,25.0,HR-New York,Active,2021-10-14,$115157.81,grace.williams@example.com,-7178333210,Good,False,
EMP1801,Bob,Miller,30.0,Sales-California,Pending,2021-10-14,$68973.65,bob.miller@example.com,-6248433796,Average,True,
EMP1174,David,Garcia,40.0,Sales-Illinois,Pending,2023-10-14,$94988.94,david.garcia@example.com,-531312205,Good,False,
EMP1929,Alice,Smith,35.0,Finance-New York,Pending,2024-10-14,$79934.83,alice.smith@example.com,-3693626893,Average,True,
EMP1147,Eva,Williams,35.0,Cloud Tech-Florida,Active,2020-10-15,$102790.60,eva.williams@example.com,-1150835353,Good,False,
EMP1255,Heidi,Williams,25.0,HR-Florida,Active,2020-10-15,$56776.82,heidi.williams@example.com,-6093068537,Poor,False,
EMP1446,Frank,Williams,40.0,HR-New York,Active,2021-10-15,$91798.14,frank.williams@example.com,-6191284116,Good,False,
EMP1353,David,Garcia,40.0,HR-New York,Inactive,2021-10-15,$70401.37,david.garcia@example.com,-7660538443,Good,True,
EMP1228,Grace,Smith,35.0,Admin-Florida,Pending,2022-10-15,$75714.28,grace.smith@example.com,-5912662014,Good,True,
EMP1803,Heidi,Smith,25.0,Admin-Texas,Inactive,2023-10-15,$53531.92,heidi.smith@example.com,-9423873669,Poor,True,
EMP1201,Charlie,Garcia,35.0,Cloud Tech-Illinois,Pending,2020-10-16,$114172.25,charlie.garcia@example.com,-2701168645,Good,True,
EMP1503,David,Garcia,25.0,Sales-Florida,Pending,2021-10-16,$97652.90,david.garcia@example.com,-5131528546,Excellent,False,
EMP1941,Eva,Jones,30.0,Sales-Texas,Active,2021-10-16,$82273.08,eva.jones@example.com,-7120072023,Excellent,False,
EMP1207,Charlie,Brown,40.0,Cloud Tech-Florida,Inactive,2023-10-17,$100371.00,charlie.brown@example.com,-8477596554,Poor,True,
EMP1516,Alice,Garcia,35.0,Sales-New York,Active,2023-10-17,$50288.67,alice.garcia@example.com,-61558107,Excellent,False,
EMP1388,Frank,Smith,30.0,DevOps-Florida,Inactive,2020-10-18,$90419.79,frank.smith@example.com,-7457314414,Average,True,
EMP1978,Grace,Garcia,,DevOps-California,Inactive,2021-10-18,$54299.68,grace.garcia@example.com,-4460045211,Average,False,
EMP1060,Charlie,Williams,30.0,Finance-Nevada,Inactive,2023-10-19,$102369.42,charlie.williams@example.com,-5508428909,Average,True,
EMP1693,Charlie,Brown,35.0,Cloud Tech-New York,Active,2022-10-20,$56398.11,charlie.brown@example.com,-3426192371,Excellent,False,
EMP1074,Grace,Jones,40.0,Sales-Nevada,Active,2024-10-20,$111645.97,grace.jones@example.com,-7490753997,Good,True,
EMP1932,Grace,Smith,30.0,Sales-Illinois,Active,2020-10-21,$64544.87,grace.smith@example.com,-9885582983,Average,True,
EMP1496,Grace,Williams,25.0,Admin-Illinois,Active,2024-10-21,$65494.58,grace.williams@example.com,-8986456521,Average,True,
EMP1944,Charlie,Jones,25.0,Sales-New York,Pending,2021-10-22,$111071.02,charlie.jones@example.com,-4949819420,Excellent,False,
EMP1963,Eva,Davis,40.0,Admin-Texas,Inactive,2023-10-22,,eva.davis@example.com,-1368528305,Average,False,
EMP1689,David,Johnson,40.0,Finance-Nevada,Inactive,2021-10-23,$61102.80,david.johnson@example.com,-9634064685,Good,True,
EMP1908,Bob,Davis,35.0,HR-Florida,Inactive,2022-10-23,$86867.78,bob.davis@example.com,-8131909247,Poor,False,
EMP1410,Grace,Williams,,HR-Nevada,Pending,2022-10-23,$103697.70,grace.williams@example.com,-4556964429,Excellent,True,
EMP1386,Eva,Williams,35.0,Sales-California,Pending,2023-10-23,$107062.66,eva.williams@example.com,-9642297124,Good,True,
EMP1333,David,Williams,35.0,DevOps-Texas,Pending,2024-10-23,$95492.61,david.williams@example.com,-6874090379,Good,False,
EMP1289,Grace,Garcia,25.0,Admin-New York,Inactive,2021-10-24,,grace.garcia@example.com,-2694500533,Poor,False,
EMP1729,David,Brown,30.0,Cloud Tech-California,Inactive,2021-10-24,$97931.66,david.brown@example.com,-512080055,Average,True,
EMP1608,Frank,Brown,40.0,Finance-Illinois,Active,2022-10-24,$111742.40,frank.brown@example.com,-6630932997,Average,True,
EMP1398,Bob,Garcia,30.0,Sales-New York,Pending,2023-10-24,,bob.garcia@example.com,-1031310093,Excellent,True,
EMP1658,Frank,Brown,40.0,HR-California,Pending,2024-10-24,$89748.42,frank.brown@example.com,-35624394,Good,False,
EMP1605,Heidi,Williams,40.0,Cloud Tech-Texas,Pending,2021-10-25,$57225.75,heidi.williams@example.com,-6945515887,Average,True,
EMP1753,Frank,Johnson,25.0,DevOps-Florida,Active,2022-10-25,$109229.68,frank.johnson@example.com,-8335090253,Poor,True,
EMP2006,Grace,Brown,,HR-Illinois,Inactive,2023-10-25,$77821.79,grace.brown@example.com,-119236036,Average,False,
EMP1626,Grace,Jones,,HR-Illinois,Inactive,2023-10-25,$77821.79,grace.jones@example.com,-9135779082,Average,False,
EMP1297,Charlie,Davis,35.0,Sales-Florida,Active,2023-10-25,$64378.10,charlie.davis@example.com,-1851327971,Poor,False,
EMP1622,Grace,Davis,30.0,HR-Florida,Active,2024-10-25,$55867.23,grace.davis@example.com,-3039429044,Excellent,False,
EMP1691,David,Miller,25.0,Admin-Nevada,Inactive,2021-10-26,$51054.74,david.miller@example.com,-3991062271,Excellent,False,
EMP1035,Frank,Jones,25.0,Cloud Tech-Illinois,Inactive,2022-10-26,$114357.10,frank.jones@example.com,-6642147648,Excellent,True,
EMP1486,Eva,Williams,40.0,Admin-Illinois,Pending,2023-10-26,$98556.29,eva.williams@example.com,-8815793762,Poor,True,
EMP1191,Heidi,Williams,40.0,Sales-Illinois,Inactive,2023-10-26,$114690.80,heidi.williams@example.com,-1498282466,Poor,True,
EMP1108,David,Miller,35.0,DevOps-California,Pending,2024-10-26,$81782.19,david.miller@example.com,-5319433749,Good,False,
EMP1815,Heidi,Jones,25.0,Sales-Illinois,Inactive,2021-10-28,$88856.14,heidi.jones@example.com,-2768297513,Good,True,
EMP1907,David,Williams,30.0,HR-California,Inactive,2022-10-28,$97615.87,david.williams@example.com,-2426423641,Average,False,
EMP1671,Charlie,Miller,25.0,Cloud Tech-Nevada,Inactive,2024-10-28,$114069.07,charlie.miller@example.com,-5120734653,Good,True,
EMP1553,Bob,Brown,40.0,Finance-Nevada,Pending,2022-10-29,$59424.52,bob.brown@example.com,-2161070517,Good,False,
EMP1435,Eva,Garcia,,Cloud Tech-New York,Inactive,2020-10-30,$56384.90,eva.garcia@example.com,-5868122594,Excellent,True,
EMP1567,David,Garcia,30.0,HR-Florida,Active,2023-10-30,$55212.83,david.garcia@example.com,-7551254277,Excellent,True,
EMP1412,Bob,Miller,,Admin-New York,Pending,2021-10-31,$77351.21,bob.miller@example.com,-1072728497,Good,False,
EMP1493,Frank,Miller,30.0,HR-California,Inactive,2022-10-31,$77785.96,frank.miller@example.com,-7647229811,Excellent,False,
EMP1441,Grace,Garcia,40.0,Finance-Texas,Inactive,2023-10-31,$79866.48,grace.garcia@example.com,-2517629832,Excellent,True,
EMP1305,Grace,Jones,30.0,Admin-Florida,Inactive,2020-11-13,$69295.48,grace.jones@example.com,-6771196420,Excellent,False,
EMP1569,Eva,Davis,25.0,HR-Florida,Pending,2020-11-13,$52795.84,eva.davis@example.com,-3459576402,Poor,False,
EMP1717,Frank,Brown,25.0,DevOps-California,Pending,2022-11-13,$88942.62,frank.brown@example.com,-1253892186,Average,False,
